Crop,Temperature,Rainfall,Humidity,Soil pH,Yield
maize,29.757119069325366,1763.010419504281,81.95286890167407,5.715763002006089,2813.892396406811
maize,20.791971780515645,1699.393990454389,74.54430255793142,5.594672644932639,2255.3707025213216
maize,24.939306269239424,1706.4514791769598,77.05340809560528,6.490018121308792,2573.5698992500124
chickpea,22.67423449894641,1240.1669625210538,80.47647648361172,6.915888409374105,1889.2147660908768
chickpea,20.190740543527856,1409.960296354383,63.33457303212616,7.011518197614924,2055.1788278466365
chickpea,20.159852281819695,973.1331724792129,64.55591959970914,6.899967079634856,2019.4457869074154
chickpea,19.25383831539028,1302.1183928418257,82.74544424141594,6.837115749329245,1642.1610773894997
chickpea,23.910558609332263,1442.0234377441639,82.74344108897319,6.462333018043419,1953.1909342164045
chickpea,18.32955504458642,1328.9049291359493,73.44143570444982,6.9229133058960315,2106.129432224912
chickpea,23.934146247489505,1394.0900344102838,67.50500103970866,7.050408462943054,2276.1139239390404
chickpea,21.771234529811373,1293.1377922273261,68.3736447897178,7.160356654765698,1962.5689450752516
chickpea,24.608041551641215,968.1047830481177,62.00922624074698,7.135801656682975,2388.561074120157
chickpea,26.20812679742736,1092.424526831803,76.98868136232915,7.373681665164272,2044.9182750842076
chickpea,25.899471637516037,976.7497538229778,66.829412376478,7.227969778400908,1909.999394946921
chickpea,19.547840054317422,1294.4578884586322,61.07562944610581,7.154039551163675,1538.9180503944244
chickpea,20.44393273189313,970.0947959971134,75.66723850801948,7.142535732031408,2194.1038158174038
chickpea,25.60653084713948,1458.328402556782,60.52175909686939,6.39880907685836,1613.9979632848165
chickpea,21.537921153544584,1143.678722299552,64.33259228437826,6.299137645367024,2486.5039465674513
chickpea,24.84820184099275,991.3532886182545,55.22670082749222,7.188418793188102,1437.292686861043
chickpea,24.22576765384165,1080.4683906525827,60.237668168192954,6.373395753494374,1991.3207372737575
chickpea,21.557945601521887,1124.3809475749747,75.46138555405874,6.07683210394583,2035.331142400153
chickpea,25.543533785019534,1433.0109632624367,57.63083817488709,6.926408211754697,2277.6041534184133
chickpea,21.619604612113143,802.6547401647823,62.27085017386311,7.4270766840809,1711.7945101487883
chickpea,20.821914047170168,943.8164232319214,83.78378880369183,7.444657252148573,2119.5770174428153
chickpea,26.126002094712106,961.948282709749,74.2364934786008,7.084205223860022,1732.9040373725372
chickpea,24.875048692109203,1488.2796901173224,63.162888870565276,7.179847082760989,2276.5217767529643
chickpea,26.981271938648028,1015.7289718539522,83.6329759603222,7.08388458720647,1827.1453193334316
chickpea,26.8096307854115,913.7143589118348,78.79906650486654,7.494409832412369,2244.7072386774016
chickpea,22.10207738831116,896.4108674058448,77.82177667333077,7.330450090242367,1666.8111524572266
chickpea,21.388874187628005,1426.1186882714262,65.20162689681193,6.118889860080853,1618.2015486586818
chickpea,24.052360555921034,1120.0131681931,56.309358519509416,7.14408174747307,2198.57262912462
chickpea,25.389422344811795,1012.0380173647231,59.6293778915089,7.042553492847299,2069.0614953745926
chickpea,27.212433082550547,983.6878896324469,65.8980612347832,6.453019975191925,1646.02804771525
chickpea,26.652917178129226,1169.0466456291838,58.93927070751696,6.236186887223094,2006.4837469477347
chickpea,23.533591170916356,829.5193882809195,67.21638756884737,6.791416223475239,2097.180955392463
chickpea,26.9273402891481,1309.9781824572715,72.46801113914782,6.122190511119942,2066.858516905792
chickpea,24.590785534470857,1040.9560911531094,70.16212603317128,7.356290671229261,1709.608053728003
chickpea,27.41568499454239,1193.5945577936977,66.33205441941035,7.304653038359632,1716.6533675349556
chickpea,26.734875939593913,1206.2055066851353,57.74712612412037,6.185782187566256,1945.5070154257476
chickpea,22.829829703093537,1402.3590531715377,58.92471932943279,7.11284766994486,1909.1156120935213
chickpea,27.827913650401875,850.4965527263156,73.14548577614127,6.345596112879774,2165.6151308859075
chickpea,27.008624338240267,1353.0863768717952,84.24983265713958,7.170412554700205,2371.7597142027944
chickpea,19.67379952556227,916.0016108483735,79.76366050297028,6.314894019121367,1884.2043826255856
chickpea,24.306145767719883,1053.9921582895547,78.08019681205033,7.434526215089711,1598.297117138314
chickpea,24.90810118997386,990.592535681313,79.04341210638113,7.186209042938705,1873.5258164878426
chickpea,21.556256699111298,1323.971196244494,75.19576766359472,6.877445648755264,1791.86538651071
chickpea,27.098113231357146,856.7286852097868,73.57964921180452,7.340727498737044,1811.0573454373393
chickpea,19.98187475427409,1430.8594622069354,59.860846812488575,6.530401751292065,2307.4428669177355
chickpea,19.488203000133097,984.8787454521549,77.1200517333458,6.017648228572593,2019.2255417021133
chickpea,18.576602662400422,1342.1129291598895,66.03251991884177,6.0492683539297705,2164.613309150987
chickpea,18.044779648850472,1424.5778544569268,76.47033564526407,7.272671933993209,1916.7423985293885
chickpea,19.978263904197114,1333.060953969968,81.52279245535766,6.302719272261644,2449.9404822510273
chickpea,20.29544170807219,1325.3995546109174,56.6479958683738,6.002637665747464,2174.6442259694895
kidneybeans,27.06141164036528,1044.5876750512425,58.643822560217295,6.469664714829297,1698.1254475342944
kidneybeans,19.602167544129603,1087.9248227415512,58.72369308378232,6.5033701613804,1965.6749103104655
kidneybeans,27.538045392389797,1253.099668669122,75.77302023366808,6.6781177628301664,1935.6205443263163
kidneybeans,20.92004319211982,1028.596445775307,61.48944066783882,6.410648175433426,2338.585717310018
kidneybeans,26.518217112831945,1431.8554237140906,70.5121327923657,6.44062621899983,1415.1913704021774
kidneybeans,27.89653938820657,1355.7292601025645,65.57132077329597,6.738139376888325,1725.083191235407
kidneybeans,26.9109707916393,800.2245409447095,57.243461616187034,6.460020574154364,2499.3068372493385
kidneybeans,25.22943300513211,1064.263307409652,76.71838249935571,6.820619561800864,2063.2155367857413
kidneybeans,23.76017664966275,974.7356178681678,58.53351721624445,6.3513432647716614,2142.6098130882438
kidneybeans,27.33143518915682,1311.1712070751682,83.37884309833827,7.4685768762342315,2005.9050335318811
kidneybeans,21.031165085876054,1249.452366852599,70.81719945489681,7.347823331118194,1593.4141613490347
kidneybeans,24.71825774271908,1057.9769123945048,79.62255595937555,6.86080162998279,2275.2498074116206
kidneybeans,25.903826021489852,1195.122029805442,65.40135080386723,6.295959435551124,2327.836486200993
kidneybeans,20.0999304611402,1201.200842642157,76.01599570814626,6.486462462158505,1729.1639576728444
kidneybeans,18.809436996358087,1207.6940301107547,57.393221896276174,6.3503044468732535,1617.773229309354
kidneybeans,24.115318096829462,1328.4670892276988,66.54615974720372,7.0096944607946945,2315.124335453922
kidneybeans,23.39621972344797,1163.4578147967668,66.18613454189938,6.159766516362674,2240.235807661135
kidneybeans,21.722427833425677,1388.7374131697075,73.23340372051211,6.98111738201303,2859.076994039897
kidneybeans,21.810668510365915,898.9994498587271,62.63838754931126,6.989191681069737,1751.8016516453051
kidneybeans,25.204769678480968,1454.8456702517028,74.7395450782993,6.9991208991971625,1646.1332532547535
kidneybeans,22.650743164468015,973.3259676732374,79.18121928890338,6.52220552935249,2258.3367584188627
kidneybeans,19.739959867611866,1151.9129387477838,76.45462224509376,6.9911445461887185,2067.708764762086
kidneybeans,19.135152386390846,956.7432701412558,72.8487647776218,6.655207851929871,2074.5432715730803
kidneybeans,27.48008116255942,822.3519663298106,55.872195244023224,7.495971190269113,2466.002314008493
kidneybeans,18.722280341634573,1017.1866829149562,62.63553389644517,6.736005547105632,2265.3445997384483
kidneybeans,26.420920579401397,846.185479725457,79.36790180116772,6.353642081094467,2088.24264695979
kidneybeans,27.66434030874539,1339.6400784507036,63.24259750703217,7.06243714967257,1992.030998309107
kidneybeans,23.97477755702562,1367.7884399430588,84.58023223038293,6.666936316625167,1693.8569049614025
kidneybeans,19.225903372924147,1020.3783731569882,71.05507087108128,7.281129099790617,2334.474237836116
kidneybeans,26.04324220536968,822.8275986688799,68.4475546015762,7.116540011516997,2232.165350553342
kidneybeans,18.282019648262423,809.9352933046948,81.00518512093333,6.436968693574896,2152.5891834542563
kidneybeans,19.63341347029986,1156.0595962202244,55.83281813630773,6.402383198162423,2420.4451427421914
kidneybeans,19.62062844337448,1324.8000152074633,83.1745225200566,6.896247396903141,1734.8464059423989
kidneybeans,26.81773302856248,1303.3977725782406,62.4891406679381,6.5978554663310165,2116.9928556804407
kidneybeans,22.87108474698922,1298.941110726259,73.84021110713178,6.432103552896165,2159.501751402749
kidneybeans,21.980212258538142,1137.1291387780193,63.804448977478145,7.452196599553572,1836.9101646978
kidneybeans,26.010955029559753,1331.8372971903423,57.60381904302754,6.671513773413928,1698.9983642151105
kidneybeans,26.002821811784013,812.8862465425665,67.88790498355397,7.368038648772039,2358.0809751703378
kidneybeans,23.61453428834361,1180.8154740756543,66.68132831613266,6.53187443571506,1857.670329892719
kidneybeans,25.3484603782409,1285.4789928026507,62.527826732060376,6.164138772059416,1976.3259809021288
kidneybeans,19.396844737267536,1193.2689289315726,56.15119964166836,6.535669853621681,1935.8945714837928
kidneybeans,20.215668958592577,934.6822798879731,83.32872600548147,7.3689326217480176,2157.088992736337
kidneybeans,26.39529672818174,1095.0915934844172,57.94589838409644,6.9199557208038875,1528.0525173717479
kidneybeans,27.86864984929883,1294.4100729665117,61.87148380703932,6.057668918854177,2394.731609212804
kidneybeans,21.75563217501377,954.1517443921841,63.612224110649976,6.464421898630426,2047.3364015363725
kidneybeans,25.398713675416953,1477.2409196506133,58.70863215104297,7.187077605696684,1643.1528468078166
kidneybeans,27.48330077172353,1293.7533994162757,56.738063804564185,6.681942435855098,1797.7867614198092
kidneybeans,23.855300289088333,934.5306896580416,81.13930661767463,6.301978250176833,1887.537252061652
kidneybeans,19.95986031247976,969.8902630425487,74.0224598755636,7.446655865771236,1626.136727825541
kidneybeans,19.559388708635332,1048.785688522081,71.38387632431699,6.007290437966074,2662.862108369885
pigeonpeas,18.085160928118608,1257.342703108968,70.98383868938991,6.1182150404423785,2411.7270726780935
pigeonpeas,21.19314443836754,1387.6335548085026,83.84768201872225,7.196474557874036,2237.6336370118574
pigeonpeas,20.69727971225343,1493.1238461319724,56.28147228189145,6.040461513969782,1995.7617447217522
pigeonpeas,20.096273104356122,1374.0721519021345,77.93718512188494,7.309543107803732,2067.110835196314
pigeonpeas,27.219515073797137,889.0469292266037,67.88745842502334,7.127907061686283,1720.401979228669
pigeonpeas,22.556415236611123,1034.9004406304418,55.61327660604736,6.118803233576385,1874.0632112278406
pigeonpeas,23.604473923080242,1472.1063938483426,60.424891998421614,6.692364795965356,2165.6537572682664
pigeonpeas,19.319618564674194,1173.9331128053782,55.15335385352883,7.279715565555273,1953.8889323405667
pigeonpeas,18.285800345576263,1132.9025402880206,74.72119574425956,6.927251915735504,1359.8642944360554
pigeonpeas,19.67955633120496,1474.644954565127,58.193044828993635,7.153060437578599,1835.6515992837133
pigeonpeas,27.17451618888555,1003.2499049554948,64.9461905620877,6.393140855429015,2064.6054405172536
pigeonpeas,19.433412042897704,1244.7916653763502,64.36103344675342,6.234383350985329,2150.087818169294
pigeonpeas,20.137874047167976,1324.9705045662304,64.61208552754978,6.815647889268289,2488.372887271921
pigeonpeas,25.094401373228642,1102.5706131553168,69.1886699268032,7.31472737517891,2030.5150565150864
pigeonpeas,23.25819640561334,1231.5014102471923,84.85236372227097,7.352710223612946,1939.0519212593517
pigeonpeas,19.695703735392833,988.7711675865351,67.69112670277588,7.360324519694658,2202.360862228875
pigeonpeas,23.54192557582403,933.3677981520373,83.26243825767054,7.352863101101048,1637.045222981767
pigeonpeas,25.066544963347962,1099.1132836549223,84.99159010217961,6.044009621584087,1703.8456831743354
pigeonpeas,23.7032109301754,1375.3892848926127,55.22556801773031,6.851163472630663,1831.0988775445985
pigeonpeas,24.240921849686337,1270.9670209012497,61.75512037031338,6.86129452407846,2373.7309225065164
pigeonpeas,20.50167227447876,1363.5372185888605,70.52452684307369,6.809584854960251,1479.4397530446872
pigeonpeas,25.025799357173238,867.7538406141036,79.99682313594028,7.381814338159894,1428.1925729280051
pigeonpeas,25.38788912793047,1137.7260830434593,60.224264405118255,6.832239588038906,2859.2436077904204
pigeonpeas,21.63158863241229,1107.6915585167906,57.99457546374453,6.5227609284086245,2147.2729980371037
pigeonpeas,18.74958940171202,1063.1377457304689,78.86665241167634,6.554476833996523,2080.8478412065792
pigeonpeas,25.81139381026418,1117.4137336180688,76.07935125882116,6.328335257805504,1643.298197523236
pigeonpeas,26.515599356813063,945.5409259283095,60.989431828701065,6.096304610772378,2250.4237365428953
pigeonpeas,27.583214211572688,933.1435969859114,67.76214535099061,6.282122325059241,2002.0742045246263
pigeonpeas,27.429534873106938,1325.2722225491084,62.882274496357255,7.395735992630703,1504.6100787140213
pigeonpeas,18.063311139170235,1144.1299056251453,62.59803335375214,6.6906355757338005,1793.849159711426
pigeonpeas,22.622146178798047,1436.2899690126187,71.72850129718441,7.467818558433879,2032.1372972518814
pigeonpeas,21.166460036453334,1249.304486190149,68.45535226442581,7.178733556499405,2938.9835137059467
pigeonpeas,19.397934059292723,1225.312119957949,65.1193124892637,7.302660709115495,2423.6764594223378
pigeonpeas,24.673813424803832,970.8241569470936,70.84212885288326,6.4284778489803145,1989.3027347781988
pigeonpeas,24.990815693383052,1356.6934271254524,55.810159563453524,7.177867589292771,2003.8626908402687
pigeonpeas,23.96497214060264,1172.3557827417017,72.80209177151922,6.319643401493257,2389.8932399838195
pigeonpeas,23.324357072087146,1419.3342275742698,70.27230774791855,7.4387677181812535,2076.200001611547
pigeonpeas,27.223513522501822,1297.7019710934455,57.32813625873093,7.2723257643945445,1834.8148018245377
pigeonpeas,19.84328332403957,866.2694614039585,56.10945379469899,7.1674983073874845,1617.3917868654132
pigeonpeas,18.8736752167953,1485.7231668470854,75.53260558530003,6.753947896219861,2140.323788227848
pigeonpeas,21.246104260285318,1115.0269092219173,66.15535796275344,7.249939996092965,2093.6962895691454
pigeonpeas,25.82018847587922,966.3858970490738,69.94539252129306,6.987921096979349,2802.7330108269352
pigeonpeas,24.514942636849646,1150.0765774459514,63.54161930319465,6.645119154511416,2257.0170982474283
pigeonpeas,22.636348856248908,881.2991127202189,76.21581239407575,6.207950451780273,2212.7918444500924
pigeonpeas,21.040359788468017,1482.8343585903472,84.9895512975703,6.369482992114347,2307.4835129449452
pigeonpeas,21.755032682070855,1371.7066330151415,67.60127134487992,6.524988789664162,2140.5529796707965
pigeonpeas,27.655346370493575,824.8539555433537,57.7071871182094,6.27860072217808,2409.1709925227115
pigeonpeas,21.71119327301837,994.0727168579037,68.8028784313539,7.185823937835205,1885.6247744184036
pigeonpeas,27.4892274557782,1330.7347937185768,72.40004704653067,7.362690950837476,2435.596706825144
pigeonpeas,26.31220895282017,1230.948018002009,71.27653156700399,7.108783522032635,2091.400973792631
mothbeans,27.51415038257906,1345.7083544884963,84.26055486882068,6.780502181245624,1919.9214017911395
mothbeans,19.053108524837377,1187.5277310605875,84.25765809908286,6.658638431687066,2299.7035298150026
mothbeans,24.850128763611554,924.0965186390157,76.31666122032361,7.177518980530765,1823.4978303833818
mothbeans,18.926107529715164,1333.4316428119866,75.90261839139364,6.2798544958981415,2069.3023670529533
mothbeans,24.495986350774267,1236.1571862724468,55.10326899985249,6.449297373808635,1460.970103136235
mothbeans,21.100518951312516,1048.0472886788102,56.52569533274291,6.447438644139532,2308.583053611769
mothbeans,20.379339146468197,1150.3365435433261,80.15481641296262,7.357087282581509,1816.444034788578
mothbeans,21.9116242970675,1353.058967636569,62.06021854758595,7.184805842828369,2129.706688043897
mothbeans,23.304612177290267,1474.0718706323396,74.67755054715997,6.233384091482169,2193.5383001892887
mothbeans,23.162749230646547,1396.4958177664207,59.57438179602901,6.451630715919898,2620.841008733219
mothbeans,24.20585912117572,901.3846228222629,77.95713013053953,7.072373785856758,2387.657640495449
mothbeans,25.397214761067243,837.7417111613781,71.18658464006369,6.952171858209372,2294.622804839784
mothbeans,25.337337151347242,1046.126703351787,65.48521651944509,7.307880230444831,1868.8197956821796
mothbeans,22.402677186651793,1239.921509496775,59.37831008848102,6.859332289754336,2417.27265541186
mothbeans,20.451596067723248,973.875839470523,66.6722859416395,7.318644072989057,1335.143104467752
mothbeans,23.95778411172543,1324.4444119610412,55.02288557486919,7.206599605860065,1853.175094023215
mothbeans,19.804039824228305,1247.4794306518945,62.182859216628714,7.041986758726898,2061.7117716741936
mothbeans,25.30783649925698,1176.4631005246256,75.52916478494534,6.372209455097192,2167.6978396132677
mothbeans,26.95659082609731,1098.5703423680427,70.214206657565,6.74037895183734,1819.980215892198
mothbeans,26.668005126081976,1276.2041891204703,58.31733722572273,6.893016563368998,1475.648078696426
mothbeans,20.42790545346857,1066.9503219449537,76.69916779239237,6.915793552252492,2370.188525810139
mothbeans,21.076911928508505,1050.4598803875908,66.82523493243187,6.028011139890309,1904.0193959383635
mothbeans,23.69274805523368,826.4667275298127,65.30029575776025,6.211522907594142,2229.6173975180204
mothbeans,26.68676035012202,1137.8621991875377,66.9024784459827,6.353663435630691,1970.6169363383926
mothbeans,18.155879730438784,1124.1470237905166,74.10596137318191,6.305992931872747,1772.2644167106087
mothbeans,24.464065270283452,995.0070784320106,60.91677360180239,6.749832203898463,2462.261267302682
mothbeans,25.015133922338965,1451.540670636523,62.55667725579275,6.066297701184588,2398.224403639145
mothbeans,20.543220873971784,906.368963224833,57.74423635492579,7.052907785165607,1970.34451445833
mothbeans,18.474754300050275,1441.9535724751822,79.53397961096384,6.281677016975685,2268.3584622755475
mothbeans,18.280943699171885,1172.8502424511296,84.60681839249287,6.417258827707784,2049.1977772383375
mothbeans,21.750901896987337,836.8944660039945,66.62807598388562,6.662047130233959,2456.8842723287685
mothbeans,24.56414544829831,1403.42709650723,78.86146866734572,7.294321818247136,1541.1977955555597
mothbeans,20.25990717962134,1305.5291551044681,79.55235398166502,6.291484650038566,2166.1089518981935
mothbeans,27.170861267866677,1041.593749166655,68.01533593576197,7.4842118269137785,1452.9716022740436
mothbeans,23.27551777423022,1223.7391306913607,84.5119416587441,7.358783691266913,2089.1958306662814
mothbeans,23.523602642237442,835.2938799193267,84.0052857013315,6.126231102085033,1586.1546316454182
mothbeans,22.19423817957255,1457.9343919764542,77.46546579055055,6.2923056868506215,2424.774976009732
mothbeans,22.092734117750922,812.5790085208238,74.22282406561013,7.211148604072297,1641.8753826677853
mothbeans,23.089065336203866,1474.5096646597167,59.151761317232676,7.012613549853022,2236.106246801159
mothbeans,24.547295700695223,905.86812736382,59.40538313053499,7.3526563538393095,1478.8544209748052
mothbeans,23.67268737219837,1064.127498288929,75.91629548743927,6.868658512634732,2244.0831287718083
mothbeans,21.157495315119316,967.8704808890716,68.71787255908029,6.531212312053416,1441.1266679390765
mothbeans,27.742760970600642,1137.1113896085023,79.89800246299697,6.234828529974876,2262.470248725638
mothbeans,20.407554217810393,942.9850224673037,67.34518130120313,6.739911195802458,2246.76964177213
mothbeans,27.468121836093708,1149.3155537178661,59.57863564362463,6.0897267128604184,1991.5433268917077
mothbeans,27.064764237352644,1245.9980068913007,61.064735186814424,6.5331580520593615,1747.0193004020023
mothbeans,19.275589388959744,1235.2221285365786,63.31408257984517,7.321286239887063,2116.1237837167396
mothbeans,18.789771087720286,931.408894431054,68.49805448476874,6.599733265131337,2302.769630716854
